BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201908,19,1644,201908,19,1645,142201,853729,ALABAMA,1,August,Thunderstorm Wind,C,117,SHELBY,BMX,19/08/19 16:44,CST-6,19/08/19 16:45,0,0,0,0,0,0,Emergency Manager,50,EG,1,NNE,VANDIVER,1,NNE,VANDIVER,33.4843,-86.5086,33.4843,-86.5086,"Atmospheric parameters, including strong low level lapse rates and high CAPE values, combined to produce favorable conditions for microbursts on August 19th and 20th. However, conditions were more favorable on the 19th and a majority of the severe weather occurred on this day.",Several trees uprooted and power lines downed near the intersection of Highway 50 and Highway 480.,CSV
201905,5,1215,201905,5,1215,135329,811433,FLORIDA,12,May,Thunderstorm Wind,C,101,PASCO,TBW,05/05/19 12:15,EST-5,05/05/19 12:15,0,0,0,0,5000,0,Emergency Manager,50,EG,1,E,LAND O LAKES,1,E,LAND O LAKES,28.22,-82.45,28.22,-82.45,A strong complex of thunderstorms moved across the Eastern Gulf of Mexico before coming ashore across the Florida peninsula during the afternoon. Strong to severe thunderstorms produced widespread wind damage across west-central and southwest Florida along with a brief tornado as a waterspout moved ashore.,Pasco County Emergency Management reported numerous large tree limbs down across Land O' Lakes.,CSV
201905,18,1334,201905,18,1334,136263,824559,MISSOURI,29,May,Thunderstorm Wind,C,9,BARRY,SGF,18/05/19 13:34,CST-6,18/05/19 13:34,0,0,0,0,2000,0,Fire Department/Rescue,52,EG,1,NW,SELIGMAN,1,NW,SELIGMAN,36.533,-93.9467,36.533,-93.9467,A strongly forced line of thunderstorms moved across the Ozarks and produced multiple wind gust in excess of 60 mph.,Minor roof damage occurred to a gas station near the intersection of Eggleston Road and   Highway 37.,CSV
201904,30,1949,201904,30,1952,136054,817440,MISSOURI,29,April,Thunderstorm Wind,C,59,DALLAS,SGF,30/04/19 19:49,CST-6,30/04/19 19:52,0,0,0,0,5000,0,NWS Storm Survey,78,EG,2,ESE,LONG LANE,2,ESE,LONG LANE,37.6106,-92.8876,37.611,-92.8822,"Very moist and unstable conditions developed over the Missouri Ozarks ahead of an intense low pressure system over the southern Plains. Widespread severe storms developed over Oklahoma and eastern Kansas during the early morning hours and tracked eastward into the Springfield county warning area during the afternoon and evening. Very heavy rainfall, hail to tennis ball size, damaging winds in excess of 70 mph and 27 tornadoes occurred with this system as storms tracked repeatedly over the region. Four injuries were reported as a result of severe storms. One injury was near Mountain Grove and three were in southeastern Greene County were an EF-2 Tornado tracked. The resulting rainfall led to widespread flash flooding, which continued into the morning of May 1st, on head water streams and low water crossings. One live was lost when a camper along Hunter Creek in Douglas County drowned as the campground flooded.","A National Weather Service storm survey concluded that straight line winds of 90 mph tossed numerous small objects. A few large, healthy hardwoods and many large softwoods were snapped or uprooted. Two small barns were destroyed.",CSV
201908,22,2055,201908,22,2055,141354,848935,ATLANTIC NORTH,88,August,Marine Thunderstorm Wind,Z,345,SOUTH SHORE BAYS FROM JONES INLET THROUGH SHINNECOCK BAY,OKX,22/08/19 20:55,EST-5,22/08/19 20:55,0,0,0,0,0,0,Mesonet,39,MG,0,N,BLUE POINT WXFLOW,0,N,BLUE POINT WXFLOW,40.73,-73.03,40.73,-73.03,A cold front triggered severe thunderstorms across the coastal waters.,A marine thunderstorm wind gust of 39 knots was reported.,CSV
201907,8,1730,201907,8,1730,138929,846447,NEBRASKA,31,July,Thunderstorm Wind,C,1,ADAMS,GID,08/07/19 17:30,CST-6,08/07/19 17:30,0,0,0,0,10000,0,Public,56,EG,2,NNW,AYR,2,NNW,AYR,40.45,-98.44,40.45,-98.44,"Excessive rainfall, flash flooding, and severe winds occurred on this Monday afternoon and evening. Widely scattered thunderstorms began forming around 1 PM CST along and west of Highway 183. By 2 PM CST, a persistent line segment of thunderstorms began affecting western Dawson county. Over the following four hours, this southwest-northeast oriented line slowly crept east across Dawson county into western Buffalo county, with its southwest end moving from Gosper county into Phelps county. A downburst occurred in Cozad where winds were measured at 63 mph. Further east, trees were damaged near Elm Creek. This line of storms subsequently weakened as it moved into eastern Buffalo county. However, between 5 and 9 PM CST, numerous small thunderstorms formed over Gosper, Furnas, Phelps, and Harlan counties. Storms kept forming over these counties until a multi-county area of persistent heavy rain enveloped these counties and expanded north to include Dawson and Buffalo counties. By 9 PM CST, the heaviest rain had morphed to the southeast side of a large, expanding rain shield, with a nearly stationary band stretching from southwest to northeast across Furnas, Phelps, and Buffalo counties. After 10 PM CST, a large squall line that had developed far to the west, over the high plains, began moving into south-central Nebraska. It brought a third period of heavy rain to these counties, but its cold pool aided in shoving the training, slow-moving mass of heavy rain eastward. The two areas of rain merged with a progressive squall line subsequently advancing across the rest of the south central Nebraska. The squall line exited into southeast Nebraska by 230 AM CST. Severe downburst winds occurred a few spots with this squall line. A few tree limbs were snapped off in Oxford and Kearney, and 36 power poles were snapped off over a 2-mile stretch southeast of Holdrege. The highest rainfall total reported was 10.65 inches 3 miles southwest of Odessa. The second highest was 8.88 inches in Loomis. 8.33 fell near Hildreth, 7.66 in Riverdale, 7.60 near Lexington, 6.50 near Cozad, 5.90 near Minden, and 5.64 on the southwest side of Kearney.||Late in the afternoon, a few thunderstorms moved north from Kansas ahead of the storms west of Highway 183. These storms produced some spotty tree damage in Webster and Kearney counties, and damage two livestock sheds in the town of Ayr. A brief rope tornado was also reported near Roseland. ||At the surface, a stalled front extended from the Mid-Atlantic states west to the southern Kansas border. Throughout the day, this front gradually lifted north as a warm front. Meanwhile, low pressure over eastern Colorado moved into northwest Kansas, joining the western end of the front. In the upper-levels weak southwest flow was over Nebraska with a longwave trough advancing eastward through the western U.S., and a ridge over the Upper Midwest. An embedded shortwave trough moved out of Colorado and crossed Nebraska, creating a favorable environment for thunderstorms. As the initial thunderstorms developed, the environment was characterized by surface temperatures in the lower to middle 80s, with dewpoints in the lower 70s. Mid-level lapse rates were poor, but despite that, MLCAPE was 2500-3000 J/kg. Deep layer shear was weak at less than 20 kt. Precipitable water values were around 1.70 inches, which was close to a record. ||The excessive rainfall resulted in flash flooding in parts of Dawson, Gosper, Furnas, Harlan, Phelps, and Buffalo counties, including flooding across parts of U.S. Highways 6, 30, 183, and 283. Numerous gravel county roads were inundated by flood waters and impassible. Many of them were severely damaged. Roads in the city of Kearney were flooded from one curb to the other, and in at least two separate places, water was 3 to 4 ft deep. Almost 40 vehicles were stranded in Kearney streets. Basements were flooded in some homes due to egress windows breaking. The student union was flooded on the University of Nebraska campus in Kearney. Two to three feet of water was reported in the lower level of the food court. In Lexington, cars were stalled in flood waters and 23 people were evacuated from an apartment building due to flooding. The Red Cross opened a shelter to care for those evacuated.||In some areas, the impacts worsened the following day as creeks swelled out of their banks. Gibbon, Kearney, Odessa, Elm Creek, and Lexington were all severely impacted. U.S. highway 30 was closed due to floodwater from Shelton to Kearney to Elm Creek, as well as near Lexington. Turkey Creek drains into the North Channel of the Platte River, which runs through the south side of Kearney. Water rapidly rose on the south side of the city Tuesday morning, inundating numerous hotels, restaurants, businesses, and basements. At least 200 people had to be evacuated from hotels using construction grade front-end loaders. Approximately 100 other nearby residents needed to be evacuated as well. At its peak, water was 2 to 4 feet high inside the hotels, and 4 to 5 feet high in the parking lots. The water rose so quickly that many people staying at the hotels did not have time to move their vehicles. Most vehicles at the hotels were a total loss. Hundreds of vehicles in the city had to be towed. Some businesses were closed for weeks, others for months, as repairs and remodeling were completed. Kitchen equipment was ruined at some restaurants. Of the 1800 hotels rooms in Kearney, only about 600 were available for use because first floor services, such as check-in desks, laundry facilities, and kitchens were damaged. Stagecoach souvenir shop lost 2,000 pounds of merchandise. Second avenue, which is the main north-south thoroughfare through the city, was closed from Interstate 80 to 11th avenue. The Interstate 80 off ramp was also closed. All traffic to and from the Interstate, from the city, had to use the Kearney East Expressway. Approximately 400 Kearney homes were damaged by the flood, and many more beyond city limits. Just as one example, an egress window gave way in a home on the southeast side of Kearney. Water rushed into the basement, filling it nearly to the ceiling. Extensive flooding resulted in the closure of Yanney Park. A power substation flooded and resulted in power outages to about 450 customers. Flood waters began to subside Wednesday, July 10th, which allowed for one lane of 2nd avenue to be reopened in each direction.||In Odessa, flooding was significant. Water was 4 feet deep on Webb street. A little further south, the Odessa exit from Interstate 80 was closed because of significant flooding. Water was about 3 feet deep at the truck stop adjacent to the Interstate. Semi trucks and cars pulled into the truck stop due to the heavy rain Monday evening, but by 630 AM CST Tuesday, water was up to the top of the wheel wells on several semi's. Flooded vehicles had to be towed. The Platte River, which is very wide and shallow, rose 3 feet in 12 hours from 6 PM CST Monday to 6 AM CST Tuesday, and 4 feet in 24 hours. It is very difficult for the Platte River to flood, but it crested at 8.3 feet at 515 PM CST Tuesday. Flood stage is 7 feet.||In the town of Elm Creek, many roads and basements were flooded. A gauge on Elm Creek indicated that the water level rose 8 feet in 2 hours Monday evening.||The city of Lexington issued a disaster declaration due to the disruption of utility services. Streets and homes were flooded with sewers backing up into homes. ||Flooding was extensive along the Wood River. Moderate flooding occurred at Riverdale with water covering the bridge just north of town. Further to the north, flooding forced the closure of state highway 10 between Pleasanton and Hazard.||In Gibbon, water flooded streets and basements for the second time this year. The northeast side of town was impacted the worst with at least 30 homes and several businesses inundated by floodwater. People had to sandbag their homes and businesses. It is believed that flooding on the Wood River was wider with this event, due to changes in the riverbed from the prior flood in March. Some places that did not flood in that event, flooded this time. Many people commented, I can't believe this has happened twice. Several businesses affected by the March flood still remained closed due to damage.||Amtrak trains that travel between Chicago and Emeryville, CA were halted in Lincoln and McCook due to the flooding. There were probably many more impacts that were not documented here as it is not possible to include everything. Widespread flooding of low-lying areas, creeks, and rivers continued for several days following the excessive rain. Flood waters did not recede in some locations until Monday, July 15th. This devastating flood occurred just four months after a catastrophic flood occurred nearby in mid-to-late March. That flood affected areas primarily along and north of the Platte River.",Two livestock sheds sustained minor damage. Report relayed via KSNB Local 4.,CSV
201906,27,1644,201906,27,1644,139080,836529,MONTANA,30,June,Thunderstorm Wind,C,15,CHOUTEAU,TFX,27/06/19 16:44,MST-7,27/06/19 16:44,0,0,0,0,0,0,Mesonet,67,MG,0,E,BIG SANDY,0,E,BIG SANDY,48.18,-110.11,48.18,-110.11,"A line of showers and thunderstorms develop east of the Southern Rocky Mountain Front and move northeastward across the area. These storms move into a moist environment with good jet dynamics, wind shear, and instability. As a result, a severe thunderstorm watch is issued for most of the CWA. The primary thunderstorm threats are severe hail of equal to or greater than quarter size and wind gusts of up to 60 to 80 mph. Heavy downpours of rain are also expected.",Measured wind gust of 67 kts.,CSV
201909,2,2000,201909,2,2005,142566,855943,ARIZONA,4,September,Thunderstorm Wind,C,19,PIMA,TWC,02/09/19 20:00,MST-7,02/09/19 20:05,0,0,0,0,2000,0,Law Enforcement,52,EG,1,S,LUKEVILLE,1,WSW,LUKEVILLE,31.89,-112.82,31.8927,-112.8382,A few isolated storms in central Pima County congealed into one larger storm during the evening that downed a power pole just to the north of Lukeville.,Power pole was downed on Puerto Blanco Dr just west of Highway 85.,CSV
201905,25,1632,201905,25,1632,138910,837193,KANSAS,20,May,Thunderstorm Wind,C,187,STANTON,DDC,25/05/19 16:32,CST-6,25/05/19 16:32,0,0,0,0,0,0,Storm Chaser,52,EG,1,N,JOHNSON,1,N,JOHNSON,37.58,-101.75,37.58,-101.75,A s/wv trough initiated thunderstorms across the Oklahoma and Texas panhandles and this activity spread northeast across the area.,There were multiple reports of 60 MPH winds.,CSV
201906,21,1925,201906,21,1925,138817,834983,TENNESSEE,47,June,Thunderstorm Wind,C,149,RUTHERFORD,OHX,21/06/19 19:25,CST-6,21/06/19 19:25,0,0,0,0,5000,0,NWS Employee,61,EG,1,ENE,WALTERHILL,1,ENE,WALTERHILL,35.96,-86.38,35.96,-86.38,"The most widespread damaging wind event to affect Middle Tennessee in at least 15 years struck the area during the evening hours on Friday, June 21, 2019. A long line of severe thunderstorms known as a MCS (mesoscale convective system) formed across southeast Missouri during the day, then moved southeast across Middle Tennessee between 6-10pm. With ample instability and unusually strong wind shear for late June in place, these storms produced widespread damaging winds in every Middle Tennessee county. Thousands of trees were blown down across the region, including some that had been standing since the Civil War. Damage to power lines and poles resulted in an estimated 100,000+ power outages, with some people without electricity for up to 1 week. In addition to the damaging winds, large hail up to quarter size was reported, and several mesocyclones within the line of storms spawned 4 tornadoes and several funnel clouds. Due to the long path and severity of the wind damage with this MCS, the Storm Prediction Center classified this event as a derecho.",Relatives of a NWS employee reported widespread tree damage in Walterhill.,CSV
